p3_,p2_,p1_,p0_,g3_,g2_,g1_,g0_,cin,p_,g_,cnz,cny,cnx,simulated_leakage,estimated_leakage,% Err
1.1,0.0,0.0,1.1,0.0,0.0,1.1,0.0,0.0,1.099999,7.078162e-06,1.099995,1.099995,1.099995,8.392291e-08,8.393451521180001e-08,0.013828419200449844
1.1,0.0,0.0,1.1,0.0,0.0,1.1,0.0,1.1,1.099999,7.078162e-06,1.099995,1.099995,1.099995,7.691594e-08,7.692663437619999e-08,0.013903979071156517
1.1,0.0,0.0,1.1,0.0,0.0,1.1,1.1,0.0,1.099999,7.078162e-06,1.099995,3.635961e-06,3.635067e-06,7.887102e-08,7.888130686800002e-08,0.013042646082198841
1.1,0.0,0.0,1.1,0.0,0.0,1.1,1.1,1.1,1.099999,7.078162e-06,1.099995,3.635961e-06,3.635416e-06,7.632733e-08,7.634915108819999e-08,0.02858882683304916
1.1,0.0,0.0,1.1,0.0,1.1,0.0,0.0,0.0,1.099999,7.078162e-06,1.099995,1.099995,1.099995,7.71748e-08,7.719172384360001e-08,0.021929235449922493
1.1,0.0,0.0,1.1,0.0,1.1,0.0,0.0,1.1,1.099999,7.078162e-06,1.099995,1.099995,1.099995,7.016783e-08,7.018384300799998e-08,0.02282101071099655
1.1,0.0,0.0,1.1,0.0,1.1,0.0,1.1,0.0,1.099999,7.078162e-06,1.099995,1.099995,3.635067e-06,7.719411e-08,7.72143067874e-08,0.026163637873416898
1.1,0.0,0.0,1.1,0.0,1.1,0.0,1.1,1.1,1.099999,7.078162e-06,1.099995,1.099995,3.635416e-06,7.225879e-08,7.22860064332e-08,0.03766522135230791
1.1,0.0,0.0,1.1,0.0,1.1,1.1,0.0,0.0,1.099999,7.078162e-06,1.099995,1.099995,1.099995,8.961738e-08,8.963771978120001e-08,0.02269624619689443
1.1,0.0,0.0,1.1,0.0,1.1,1.1,0.0,1.1,1.099999,7.078162e-06,1.099995,1.099995,1.099995,8.261041e-08,8.262983894560001e-08,0.023518761860657995
1.1,0.0,0.0,1.1,0.0,1.1,1.1,1.1,0.0,1.099999,7.078162e-06,3.635067e-06,3.635961e-06,3.635067e-06,7.91747e-08,7.91921560568e-08,0.022047518714939353
1.1,0.0,0.0,1.1,0.0,1.1,1.1,1.1,1.1,1.099999,7.078162e-06,3.635961e-06,3.635961e-06,3.635416e-06,7.994646e-08,7.997753928239999e-08,0.038875120174169824
1.1,0.0,0.0,1.1,1.1,0.0,0.0,0.0,0.0,1.099999,1.099989,1.099995,1.099995,1.099995,7.370788e-08,7.371876024379995e-08,0.014761303404663676
1.1,0.0,0.0,1.1,1.1,0.0,0.0,0.0,1.1,1.099999,1.099989,1.099995,1.099995,1.099995,6.67009e-08,6.671087940819995e-08,0.014961429605820543
1.1,0.0,0.0,1.1,1.1,0.0,0.0,1.1,0.0,1.099999,1.099989,1.099995,1.099995,3.635067e-06,7.372719e-08,7.374134318759997e-08,0.01919670015902166
1.1,0.0,0.0,1.1,1.1,0.0,0.0,1.1,1.1,1.099999,1.099989,1.099995,1.099995,3.635416e-06,6.879187e-08,6.881304283339997e-08,0.030778104156733106
1.1,0.0,0.0,1.1,1.1,0.0,1.1,0.0,0.0,1.099999,1.099989,1.099995,1.099995,1.099995,8.796288e-08,8.797924719539997e-08,0.018606934425027276
1.1,0.0,0.0,1.1,1.1,0.0,1.1,0.0,1.1,1.099999,1.099989,1.099995,1.099995,1.099995,8.095591e-08,8.097136635979998e-08,0.019092318028383848
1.1,0.0,0.0,1.1,1.1,0.0,1.1,1.1,0.0,1.099999,1.099989,1.099995,3.635961e-06,3.635067e-06,8.291099e-08,8.292603885159999e-08,0.018150611396626583
1.1,0.0,0.0,1.1,1.1,0.0,1.1,1.1,1.1,1.099999,1.099989,1.099995,3.635961e-06,3.635416e-06,8.03673e-08,8.039388307179998e-08,0.033076975088100355
1.1,0.0,0.0,1.1,1.1,1.1,0.0,0.0,0.0,1.099999,1.099989,1.099995,1.099995,1.099995,8.213874e-08,8.215785025819999e-08,0.0232658282802872
1.1,0.0,0.0,1.1,1.1,1.1,0.0,0.0,1.1,1.099999,1.099989,1.099995,1.099995,1.099995,7.513177e-08,7.514996942259997e-08,0.024223338009968183
1.1,0.0,0.0,1.1,1.1,1.1,0.0,1.1,0.0,1.099999,1.099989,1.099995,1.099995,3.635067e-06,8.215806e-08,8.218043320199999e-08,0.027231901532219823
1.1,0.0,0.0,1.1,1.1,1.1,0.0,1.1,1.1,1.099999,1.099989,1.099995,1.099995,3.635416e-06,7.722274e-08,7.725213284779999e-08,0.03806242539436901
1.1,0.0,0.0,1.1,1.1,1.1,1.1,0.0,0.0,1.099999,1.099989,1.099995,1.099995,1.099995,9.458133e-08,9.460384619579998e-08,0.023806173797705544
1.1,0.0,0.0,1.1,1.1,1.1,1.1,0.0,1.1,1.099999,1.099989,1.099995,1.099995,1.099995,8.757436e-08,8.759596536019998e-08,0.02467087421476809
1.1,0.0,0.0,1.1,1.1,1.1,1.1,1.1,0.0,1.099999,1.099999,3.635067e-06,3.635961e-06,3.635067e-06,7.9295e-08,7.9314518697e-08,0.024615293524191655
1.1,0.0,0.0,1.1,1.1,1.1,1.1,1.1,1.1,1.099999,1.099999,3.635961e-06,3.635961e-06,3.635416e-06,8.006676e-08,8.009990192259999e-08,0.04139286090756271
1.1,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.099999,7.078162e-06,1.099995,1.099995,1.099995,7.119621e-08,7.120025302919995e-08,0.005678714077533823
1.1,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1.1,1.099999,7.078162e-06,1.099995,1.099995,1.099995,6.418924e-08,6.419237219359996e-08,0.004879624061541384
1.1,0.0,1.1,0.0,0.0,0.0,0.0,1.1,0.0,1.099999,7.078162e-06,1.099995,1.099995,3.635961e-06,7.481553e-08,7.482864122339999e-08,0.017524735038278637
1.1,0.0,1.1,0.0,0.0,0.0,0.0,1.1,1.1,1.099999,7.078162e-06,1.099995,1.099995,1.099995,6.863975e-08,6.865761823899996e-08,0.026031911538080193
1.1,0.0,1.1,0.0,0.0,0.0,1.1,0.0,0.0,1.099999,7.078162e-06,1.099995,3.635416e-06,1.099995,8.216751e-08,8.21762629296e-08,0.010652543322791426
1.1,0.0,1.1,0.0,0.0,0.0,1.1,0.0,1.1,1.099999,7.078162e-06,1.099995,3.635416e-06,1.099995,7.516053e-08,7.5168382094e-08,0.010447097698751033
1.1,0.0,1.1,0.0,0.0,0.0,1.1,1.1,0.0,1.099999,7.078162e-06,1.099995,3.635067e-06,3.635961e-06,8.339545e-08,8.34085065494e-08,0.015656189156604754
1.1,0.0,1.1,0.0,0.0,0.0,1.1,1.1,1.1,1.099999,7.078162e-06,1.099995,3.635416e-06,1.099995,7.900689e-08,7.90287978014e-08,0.02772897578933351
1.1,0.0,1.1,0.0,0.0,1.1,0.0,0.0,0.0,1.099999,7.078162e-06,1.099995,1.099995,1.099995,7.870309e-08,7.871794861260001e-08,0.018879325576688095
1.1,0.0,1.1,0.0,0.0,1.1,0.0,0.0,1.1,1.099999,7.078162e-06,1.099995,1.099995,1.099995,7.169611e-08,7.171006777699996e-08,0.019467969740567862
1.1,0.0,1.1,0.0,0.0,1.1,0.0,1.1,0.0,1.099999,7.078162e-06,1.099995,1.099995,3.635961e-06,8.232241e-08,8.23463368068e-08,0.02906475502841935
1.1,0.0,1.1,0.0,0.0,1.1,0.0,1.1,1.1,1.099999,7.078162e-06,1.099995,1.099995,1.099995,7.614662e-08,7.61753138224e-08,0.037682332321517104
1.1,0.0,1.1,0.0,0.0,1.1,1.1,0.0,0.0,1.099999,7.078162e-06,3.635416e-06,3.635416e-06,1.099995,8.425835e-08,8.42784263548e-08,0.02382713974342785
1.1,0.0,1.1,0.0,0.0,1.1,1.1,0.0,1.1,1.099999,7.078162e-06,3.635416e-06,3.635416e-06,1.099995,7.725137e-08,7.727054551920002e-08,0.024822238362922383
1.1,0.0,1.1,0.0,0.0,1.1,1.1,1.1,0.0,1.099999,7.078162e-06,3.635416e-06,3.635067e-06,3.635961e-06,8.309457e-08,8.311452540020001e-08,0.024015287882233685
1.1,0.0,1.1,0.0,0.0,1.1,1.1,1.1,1.1,1.099999,7.078162e-06,3.635416e-06,3.635416e-06,1.099995,8.109774e-08,8.11309612266e-08,0.040964429588304624
1.1,0.0,1.1,0.0,1.1,0.0,0.0,0.0,0.0,1.099999,1.099989,1.099995,1.099995,1.099995,7.616031e-08,7.616637944379995e-08,0.007969300282461738
1.1,0.0,1.1,0.0,1.1,0.0,0.0,0.0,1.1,1.099999,1.099989,1.099995,1.099995,1.099995,6.915336e-08,6.915849860819996e-08,0.007430742627623776
1.1,0.0,1.1,0.0,1.1,0.0,0.0,1.1,0.0,1.099999,1.099989,1.099995,1.099995,3.635961e-06,7.977964e-08,7.979476763799997e-08,0.018961777716688142
1.1,0.0,1.1,0.0,1.1,0.0,0.0,1.1,1.1,1.099999,1.099989,1.099995,1.099995,1.099995,7.360387e-08,7.362374465359996e-08,0.027002185618726596
1.1,0.0,1.1,0.0,1.1,0.0,1.1,0.0,0.0,1.099999,1.099989,1.099995,3.635416e-06,1.099995,8.713162e-08,8.714238934419996e-08,0.012359857649793983
1.1,0.0,1.1,0.0,1.1,0.0,1.1,0.0,1.1,1.099999,1.099989,1.099995,3.635416e-06,1.099995,8.012465e-08,8.013450850859998e-08,0.012303964635077255
1.1,0.0,1.1,0.0,1.1,0.0,1.1,1.1,0.0,1.099999,1.099989,1.099995,3.635067e-06,3.635961e-06,8.835957e-08,8.837463296399996e-08,0.017047348691227055
1.1,0.0,1.1,0.0,1.1,0.0,1.1,1.1,1.1,1.099999,1.099989,1.099995,3.635416e-06,1.099995,8.397101e-08,8.399492421599996e-08,0.028479133453270643
1.1,0.0,1.1,0.0,1.1,1.1,0.0,0.0,0.0,1.099999,1.099989,1.099995,1.099995,1.099995,8.459117e-08,8.460546945819997e-08,0.016904197211095935
1.1,0.0,1.1,0.0,1.1,1.1,0.0,0.0,1.1,1.099999,1.099989,1.099995,1.099995,1.099995,7.75842e-08,7.759758862259995e-08,0.01725689328491332
1.1,0.0,1.1,0.0,1.1,1.1,0.0,1.1,0.0,1.099999,1.099989,1.099995,1.099995,3.635961e-06,8.821049e-08,8.823385765239996e-08,0.026490786299865024
1.1,0.0,1.1,0.0,1.1,1.1,0.0,1.1,1.1,1.099999,1.099989,1.099995,1.099995,1.099995,8.203471e-08,8.206283466799997e-08,0.0342838635011519
1.1,0.0,1.1,0.0,1.1,1.1,1.1,0.0,0.0,1.099999,1.099999,3.635416e-06,3.635416e-06,1.099995,8.683112e-08,8.684840819499999e-08,0.019910137056836676
1.1,0.0,1.1,0.0,1.1,1.1,1.1,0.0,1.1,1.099999,1.099999,3.635416e-06,3.635416e-06,1.099995,7.982416e-08,7.984052735939998e-08,0.020504267630230354
1.1,0.0,1.1,0.0,1.1,1.1,1.1,1.1,0.0,1.099999,1.099999,3.635416e-06,3.635067e-06,3.635961e-06,8.174729e-08,8.176213789700002e-08,0.018163167243857276
1.1,0.0,1.1,0.0,1.1,1.1,1.1,1.1,1.1,1.099999,1.099999,3.635416e-06,3.635416e-06,1.099995,7.975047e-08,7.977857372340002e-08,0.035239570876543565
1.1,0.0,1.1,1.1,0.0,0.0,0.0,0.0,0.0,1.099999,7.078162e-06,1.099995,1.099995,1.099995,7.500803e-08,7.501295749960002e-08,0.006569296114059434
1.1,0.0,1.1,1.1,0.0,0.0,0.0,0.0,1.1,1.099999,7.078162e-06,1.099995,1.099995,1.099995,6.800107e-08,6.800507666399997e-08,0.0058920602278266475
1.1,0.0,1.1,1.1,0.0,0.0,0.0,1.1,0.0,1.099999,7.078162e-06,1.099995,1.099995,3.635067e-06,7.502734e-08,7.503554044340001e-08,0.010929940205809795
1.1,0.0,1.1,1.1,0.0,0.0,0.0,1.1,1.1,1.099999,7.078162e-06,1.099995,1.099995,3.635416e-06,7.009203e-08,7.01072400892e-08,0.021700169334504995
1.1,0.0,1.1,1.1,0.0,0.0,1.1,0.0,0.0,1.099999,7.078162e-06,1.099995,3.635416e-06,1.099995,8.597933e-08,8.598896740000002e-08,0.011208973133455208
1.1,0.0,1.1,1.1,0.0,0.0,1.1,0.0,1.1,1.099999,7.078162e-06,1.099995,3.635416e-06,1.099995,7.897235e-08,7.898108656440001e-08,0.011062814263492092
1.1,0.0,1.1,1.1,0.0,0.0,1.1,1.1,0.0,1.099999,7.078162e-06,1.099995,3.635067e-06,3.635067e-06,7.96872e-08,7.969303642600002e-08,0.007324170004745301
1.1,0.0,1.1,1.1,0.0,0.0,1.1,1.1,1.1,1.099999,7.078162e-06,1.099995,3.635067e-06,3.635416e-06,7.714349e-08,7.716088064620002e-08,0.022543245321185183
1.1,0.0,1.1,1.1,0.0,1.1,0.0,0.0,0.0,1.099999,7.078162e-06,1.099995,1.099995,1.099995,8.251491e-08,8.253065308300002e-08,0.019079076738999574
1.1,0.0,1.1,1.1,0.0,1.1,0.0,0.0,1.1,1.099999,7.078162e-06,1.099995,1.099995,1.099995,7.550795e-08,7.552277224740002e-08,0.019630048756490714
1.1,0.0,1.1,1.1,0.0,1.1,0.0,1.1,0.0,1.099999,7.078162e-06,1.099995,1.099995,3.635067e-06,8.253422e-08,8.255323602680002e-08,0.023040172670233006
1.1,0.0,1.1,1.1,0.0,1.1,0.0,1.1,1.1,1.099999,7.078162e-06,1.099995,1.099995,3.635416e-06,7.759892e-08,7.762493567260002e-08,0.03352581788511469
1.1,0.0,1.1,1.1,0.0,1.1,1.1,0.0,0.0,1.099999,7.078162e-06,3.635416e-06,3.635416e-06,1.099995,8.807018e-08,8.809113082520002e-08,0.023788784353598217
1.1,0.0,1.1,1.1,0.0,1.1,1.1,0.0,1.1,1.099999,7.078162e-06,3.635416e-06,3.635416e-06,1.099995,8.106321e-08,8.108324998960002e-08,0.024721436025071448
1.1,0.0,1.1,1.1,0.0,1.1,1.1,1.1,0.0,1.099999,7.078162e-06,3.635067e-06,3.635067e-06,3.635067e-06,7.607082e-08,7.608151627140002e-08,0.014060938741055502
1.1,0.0,1.1,1.1,0.0,1.1,1.1,1.1,1.1,1.099999,7.078162e-06,3.635067e-06,3.635067e-06,3.635416e-06,7.591884e-08,7.594550506600003e-08,0.03512312095394626
1.1,0.0,1.1,1.1,1.1,0.0,0.0,0.0,0.0,1.099999,1.099989,1.099995,1.099995,1.099995,7.997215e-08,7.997908391419997e-08,0.008670411136847531
1.1,0.0,1.1,1.1,1.1,0.0,0.0,0.0,1.1,1.099999,1.099989,1.099995,1.099995,1.099995,7.296519e-08,7.297120307859997e-08,0.008241023699054495
1.1,0.0,1.1,1.1,1.1,0.0,0.0,1.1,0.0,1.099999,1.099989,1.099995,1.099995,3.635067e-06,7.999146e-08,8.000166685799998e-08,0.012759934622991912
1.1,0.0,1.1,1.1,1.1,0.0,0.0,1.1,1.1,1.099999,1.099989,1.099995,1.099995,3.635416e-06,7.505615e-08,7.50733665038e-08,0.02293816536019881
1.1,0.0,1.1,1.1,1.1,0.0,1.1,0.0,0.0,1.099999,1.099989,1.099995,3.635416e-06,1.099995,9.094343e-08,9.095509381459999e-08,0.01282535153996092
1.1,0.0,1.1,1.1,1.1,0.0,1.1,0.0,1.1,1.099999,1.099989,1.099995,3.635416e-06,1.099995,8.393646e-08,8.394721297899997e-08,0.012810855973632131
1.1,0.0,1.1,1.1,1.1,0.0,1.1,1.1,0.0,1.099999,1.099989,1.099995,3.635067e-06,3.635067e-06,8.465132e-08,8.465916284059998e-08,0.009264876909155433
1.1,0.0,1.1,1.1,1.1,0.0,1.1,1.1,1.1,1.099999,1.099989,1.099995,3.635067e-06,3.635416e-06,8.210761e-08,8.212700706079998e-08,0.023623950082066494
1.1,0.0,1.1,1.1,1.1,1.1,0.0,0.0,0.0,1.099999,1.099989,1.099995,1.099995,1.099995,8.840301e-08,8.84181739286e-08,0.017153181322667747
1.1,0.0,1.1,1.1,1.1,1.1,0.0,0.0,1.1,1.099999,1.099989,1.099995,1.099995,1.099995,8.139604e-08,8.141029309299999e-08,0.01751079413690105
1.1,0.0,1.1,1.1,1.1,1.1,0.0,1.1,0.0,1.099999,1.099989,1.099995,1.099995,3.635067e-06,8.842231e-08,8.84407568724e-08,0.020862237595925984
1.1,0.0,1.1,1.1,1.1,1.1,0.0,1.1,1.1,1.099999,1.099989,1.099995,1.099995,3.635416e-06,8.3487e-08,8.351245651819999e-08,0.03049159533818277
1.1,0.0,1.1,1.1,1.1,1.1,1.1,0.0,0.0,1.099999,1.099999,3.635416e-06,3.635416e-06,1.099995,9.064297e-08,9.066111266540002e-08,0.02001552398385188
1.1,0.0,1.1,1.1,1.1,1.1,1.1,0.0,1.1,1.099999,1.099999,3.635416e-06,3.635416e-06,1.099995,8.363599e-08,8.36532318298e-08,0.020615323379328126
1.1,0.0,1.1,1.1,1.1,1.1,1.1,1.1,0.0,1.099999,1.099999,3.635067e-06,3.635067e-06,3.635067e-06,7.472354e-08,7.472912876820001e-08,0.0074792604847267056
1.1,0.0,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.099999,1.099999,3.635067e-06,3.635067e-06,3.635416e-06,7.457156e-08,7.459311756280002e-08,0.02890855816883817
1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.099989,7.078162e-06,1.099995,1.099995,1.099995,6.842788e-08,6.843130562999995e-08,0.00500619045914465
1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.099989,7.078162e-06,1.099995,1.099995,1.099995,6.142091e-08,6.142342479439996e-08,0.004094362001412416
1.1,1.1,0.0,0.0,0.0,0.0,0.0,1.1,0.0,1.099989,7.078162e-06,1.099995,1.099995,3.635961e-06,7.204719e-08,7.205969382419998e-08,0.017355047712452918
1.1,1.1,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.099989,7.078162e-06,1.099995,1.099995,1.099995,6.587143e-08,6.588867083979996e-08,0.026173471260530955
1.1,1.1,0.0,0.0,0.0,0.0,1.1,0.0,0.0,1.099989,7.078162e-06,1.099995,1.099995,1.099995,8.26829e-08,8.26917925816e-08,0.010755043183062394
1.1,1.1,0.0,0.0,0.0,0.0,1.1,0.0,1.1,1.099989,7.078162e-06,1.099995,1.099995,1.099995,7.567591e-08,7.5683911746e-08,0.010573703044991426
1.1,1.1,0.0,0.0,0.0,0.0,1.1,1.1,0.0,1.099989,7.078162e-06,1.099995,3.635961e-06,3.635961e-06,8.515106e-08,8.516675883160004e-08,0.018436448824056127
1.1,1.1,0.0,0.0,0.0,0.0,1.1,1.1,1.1,1.099989,7.078162e-06,1.099995,1.099995,1.099995,7.952227e-08,7.954432745340002e-08,0.0277374544263066
1.1,1.1,0.0,0.0,0.0,1.1,0.0,0.0,0.0,1.099989,7.078162e-06,3.635961e-06,1.099995,1.099995,7.538814e-08,7.540040960720002e-08,0.016275248600127218
1.1,1.1,0.0,0.0,0.0,1.1,0.0,0.0,1.1,1.099989,7.078162e-06,3.635961e-06,1.099995,1.099995,6.838117e-08,6.83925287716e-08,0.01661096410019344
1.1,1.1,0.0,0.0,0.0,1.1,0.0,1.1,0.0,1.099989,7.078162e-06,3.635961e-06,1.099995,3.635961e-06,7.900745e-08,7.902879780140002e-08,0.027019985330512673
1.1,1.1,0.0,0.0,0.0,1.1,0.0,1.1,1.1,1.099989,7.078162e-06,3.635961e-06,1.099995,1.099995,7.283167e-08,7.285777481700001e-08,0.035842672562655976
1.1,1.1,0.0,0.0,0.0,1.1,1.1,0.0,0.0,1.099989,7.078162e-06,3.635961e-06,1.099995,1.099995,8.783065e-08,8.784640554480003e-08,0.017938549697659404
1.1,1.1,0.0,0.0,0.0,1.1,1.1,0.0,1.1,1.099989,7.078162e-06,3.635961e-06,1.099995,1.099995,8.082368e-08,8.083852470920002e-08,0.018366782111406982
1.1,1.1,0.0,0.0,0.0,1.1,1.1,1.1,0.0,1.099989,7.078162e-06,3.635067e-06,3.635961e-06,3.635961e-06,8.698337e-08,8.700383278940002e-08,0.023524944365828446
1.1,1.1,0.0,0.0,0.0,1.1,1.1,1.1,1.1,1.099989,7.078162e-06,3.635961e-06,1.099995,1.099995,8.467005e-08,8.469894041660004e-08,0.03412117578771215
1.1,1.1,0.0,0.0,1.1,0.0,0.0,0.0,0.0,1.099989,1.099989,1.099995,1.099995,1.099995,7.186354e-08,7.187120727559996e-08,0.010669215014961094
1.1,1.1,0.0,0.0,1.1,0.0,0.0,0.0,1.1,1.099989,1.099989,1.099995,1.099995,1.099995,6.485658e-08,6.486332644e-08,0.010402090273645697
1.1,1.1,0.0,0.0,1.1,0.0,0.0,1.1,0.0,1.099989,1.099989,1.099995,1.099995,3.635961e-06,7.548286e-08,7.549959546979998e-08,0.02217121847261673
1.1,1.1,0.0,0.0,1.1,0.0,0.0,1.1,1.1,1.099989,1.099989,1.099995,1.099995,1.099995,6.930709e-08,6.932857248539998e-08,0.030996086258974168
1.1,1.1,0.0,0.0,1.1,0.0,1.1,0.0,0.0,1.099989,1.099989,1.099995,1.099995,1.099995,8.611856e-08,8.613169422719999e-08,0.015251331652537442
1.1,1.1,0.0,0.0,1.1,0.0,1.1,0.0,1.1,1.099989,1.099989,1.099995,1.099995,1.099995,7.911158e-08,7.912381339159998e-08,0.015463465146290281
1.1,1.1,0.0,0.0,1.1,0.0,1.1,1.1,0.0,1.099989,1.099989,1.099995,3.635961e-06,3.635961e-06,8.858673e-08,8.860666047719998e-08,0.022498264920701106
1.1,1.1,0.0,0.0,1.1,0.0,1.1,1.1,1.1,1.099989,1.099989,1.099995,1.099995,1.099995,8.295794e-08,8.2984229099e-08,0.03168967189879482
1.1,1.1,0.0,0.0,1.1,1.1,0.0,0.0,0.0,1.099989,1.099989,3.635961e-06,1.099995,1.099995,7.582778e-08,7.583933634039997e-08,0.015240246252715297
1.1,1.1,0.0,0.0,1.1,1.1,0.0,0.0,1.1,1.099989,1.099989,3.635961e-06,1.099995,1.099995,6.882083e-08,6.883145550479999e-08,0.015439373224638623
1.1,1.1,0.0,0.0,1.1,1.1,0.0,1.1,0.0,1.099989,1.099989,3.635961e-06,1.099995,3.635961e-06,7.944711e-08,7.94677245346e-08,0.025947494628817486
1.1,1.1,0.0,0.0,1.1,1.1,0.0,1.1,1.1,1.099989,1.099989,3.635961e-06,1.099995,1.099995,7.327134e-08,7.329670155019999e-08,0.03461319282545251
1.1,1.1,0.0,0.0,1.1,1.1,1.1,0.0,0.0,1.099989,1.099989,3.635961e-06,1.099995,1.099995,8.827032e-08,8.828533227800001e-08,0.01700716390289065
1.1,1.1,0.0,0.0,1.1,1.1,1.1,0.0,1.1,1.099989,1.099989,3.635961e-06,1.099995,1.099995,8.126334e-08,8.127745144240002e-08,0.01736507802906285
1.1,1.1,0.0,0.0,1.1,1.1,1.1,1.1,0.0,1.099989,1.099999,3.635067e-06,3.635961e-06,3.635961e-06,8.257939e-08,8.259899574820002e-08,0.023741696566206113
1.1,1.1,0.0,0.0,1.1,1.1,1.1,1.1,1.1,1.099989,1.099999,3.635961e-06,1.099995,1.099995,8.026607e-08,8.029410337540003e-08,0.034925561199186377
1.1,1.1,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1.099999,7.078162e-06,1.099995,1.099995,1.099995,7.131593e-08,7.132261566939999e-08,0.009374720907363238
1.1,1.1,0.0,1.1,0.0,0.0,0.0,0.0,1.1,1.099999,7.078162e-06,1.099995,1.099995,1.099995,6.430896e-08,6.431473483379997e-08,0.008979827694260381
1.1,1.1,0.0,1.1,0.0,0.0,0.0,1.1,0.0,1.099999,7.078162e-06,1.099995,1.099995,3.635067e-06,7.133524e-08,7.134519861320001e-08,0.013960299565848966
1.1,1.1,0.0,1.1,0.0,0.0,0.0,1.1,1.1,1.099999,7.078162e-06,1.099995,1.099995,3.635416e-06,6.639992e-08,6.641689825899998e-08,0.025569697975514248
1.1,1.1,0.0,1.1,0.0,0.0,1.1,0.0,0.0,1.099999,7.078162e-06,1.099995,1.099995,1.099995,8.557093e-08,8.558310262100001e-08,0.01422518254740313
1.1,1.1,0.0,1.1,0.0,0.0,1.1,0.0,1.1,1.099999,7.078162e-06,1.099995,1.099995,1.099995,7.856396e-08,7.85752217854e-08,0.014334543981749498
1.1,1.1,0.0,1.1,0.0,0.0,1.1,1.1,0.0,1.099999,7.078162e-06,1.099995,3.635961e-06,3.635067e-06,8.051906e-08,8.052989427720005e-08,0.0134555435694951
1.1,1.1,0.0,1.1,0.0,0.0,1.1,1.1,1.1,1.099999,7.078162e-06,1.099995,3.635961e-06,3.635416e-06,7.797534e-08,7.799773849740002e-08,0.028725103859785113
1.1,1.1,0.0,1.1,0.0,1.1,0.0,0.0,0.0,1.099999,7.078162e-06,3.635961e-06,1.099995,1.099995,7.827618e-08,7.829171964660004e-08,0.019852331322305333
1.1,1.1,0.0,1.1,0.0,1.1,0.0,0.0,1.1,1.099999,7.078162e-06,3.635961e-06,1.099995,1.099995,7.12692e-08,7.128383881100002e-08,0.02054016461531906
1.1,1.1,0.0,1.1,0.0,1.1,0.0,1.1,0.0,1.099999,7.078162e-06,3.635961e-06,1.099995,3.635067e-06,7.829533e-08,7.831430259040005e-08,0.02423208434020583
1.1,1.1,0.0,1.1,0.0,1.1,0.0,1.1,1.1,1.099999,7.078162e-06,3.635961e-06,1.099995,3.635416e-06,7.336001e-08,7.338600223620003e-08,0.03543106959777502
1.1,1.1,0.0,1.1,0.0,1.1,1.1,0.0,0.0,1.099999,7.078162e-06,3.635961e-06,1.099995,1.099995,9.07187e-08,9.073771558420001e-08,0.02096104132886597
1.1,1.1,0.0,1.1,0.0,1.1,1.1,0.0,1.1,1.099999,7.078162e-06,3.635961e-06,1.099995,1.099995,8.371172e-08,8.372983474860003e-08,0.021639441406802424
1.1,1.1,0.0,1.1,0.0,1.1,1.1,1.1,0.0,1.099999,7.078162e-06,3.635067e-06,3.635961e-06,3.635067e-06,7.84312e-08,7.84445988916e-08,0.017083624373988842
1.1,1.1,0.0,1.1,0.0,1.1,1.1,1.1,1.1,1.099999,7.078162e-06,3.635961e-06,3.635961e-06,3.635416e-06,7.920296e-08,7.922998211720001e-08,0.03411755974777894
1.1,1.1,0.0,1.1,1.1,0.0,0.0,0.0,0.0,1.099999,1.099989,1.099995,1.099995,1.099995,7.475159e-08,7.476251731499999e-08,0.014618170663640625
1.1,1.1,0.0,1.1,1.1,0.0,0.0,0.0,1.1,1.099999,1.099989,1.099995,1.099995,1.099995,6.774463e-08,6.775463647939998e-08,0.014770882061031086
1.1,1.1,0.0,1.1,1.1,0.0,0.0,1.1,0.0,1.099999,1.099989,1.099995,1.099995,3.635067e-06,7.477092e-08,7.47851002588e-08,0.01896493824068514
1.1,1.1,0.0,1.1,1.1,0.0,0.0,1.1,1.1,1.099999,1.099989,1.099995,1.099995,3.635416e-06,6.98356e-08,6.985679990459998e-08,0.03035687328523608
1.1,1.1,0.0,1.1,1.1,0.0,1.1,0.0,0.0,1.099999,1.099989,1.099995,1.099995,1.099995,8.900659e-08,8.902300426659998e-08,0.018441630670244152
1.1,1.1,0.0,1.1,1.1,0.0,1.1,0.0,1.1,1.099999,1.099989,1.099995,1.099995,1.099995,8.199964e-08,8.201512343099999e-08,0.01888231582479154
1.1,1.1,0.0,1.1,1.1,0.0,1.1,1.1,0.0,1.099999,1.099989,1.099995,3.635961e-06,3.635067e-06,8.395472e-08,8.396979592280002e-08,0.017957206932517695
1.1,1.1,0.0,1.1,1.1,0.0,1.1,1.1,1.1,1.099999,1.099989,1.099995,3.635961e-06,3.635416e-06,8.141101e-08,8.1437640143e-08,0.032710739002016
1.1,1.1,0.0,1.1,1.1,1.1,0.0,0.0,0.0,1.099999,1.099989,3.635961e-06,1.099995,1.099995,7.871585e-08,7.873064637980002e-08,0.018797205137240945
